pair_ID	entailment_judgment	relatedness_score
6	NA	3.5530932
7	NA	4.1212516
8	NA	3.9852023
10	NA	4.916971
11	NA	4.91579
13	NA	3.5101998
15	NA	3.1335878
16	NA	2.850244
17	NA	2.809564
19	NA	4.875611
20	NA	4.618728
21	NA	4.9288063
22	NA	4.824931
23	NA	4.6850753
27	NA	3.6947863
29	NA	4.020751
31	NA	4.491768
32	NA	4.7192926
33	NA	4.72888
34	NA	4.5171547
36	NA	3.9703918
37	NA	4.1075783
38	NA	3.9248757
39	NA	4.1531982
41	NA	4.7995687
43	NA	4.923535
46	NA	3.927218
48	NA	3.6950433
50	NA	3.8963258
51	NA	3.8838787
52	NA	4.797944
53	NA	4.777002
54	NA	4.6034327
57	NA	3.9949389
59	NA	4.1112127
60	NA	4.010678
61	NA	3.609266
63	NA	4.8450747
64	NA	4.421514
66	NA	4.4567776
67	NA	4.665505
68	NA	4.39423
69	NA	4.418027
71	NA	4.473741
74	NA	4.867008
75	NA	4.8461237
76	NA	4.7041097
80	NA	3.4431107
86	NA	3.411976
89	NA	4.88682
92	NA	3.7670825
95	NA	3.8478582
96	NA	3.2483985
101	NA	4.9271603
102	NA	4.2017407
103	NA	3.769156
104	NA	3.7609015
106	NA	3.7456775
108	NA	4.6740494
109	NA	3.9092886
110	NA	4.595587
111	NA	4.52718
114	NA	3.0165577
115	NA	2.5489144
118	NA	4.714449
121	NA	4.858545
123	NA	3.953622
125	NA	3.7844028
128	NA	3.9391162
132	NA	4.701224
134	NA	4.5704923
135	NA	3.9285042
137	NA	3.8228042
138	NA	3.8098843
142	NA	4.3319087
143	NA	4.1504498
144	NA	3.716803
145	NA	2.6433883
147	NA	3.6411235
149	NA	4.8136187
151	NA	4.699279
152	NA	4.051673
153	NA	4.5380487
154	NA	3.9841073
155	NA	4.5913095
156	NA	4.4777713
157	NA	4.807052
158	NA	4.9369407
160	NA	4.5642724
162	NA	4.2254286
165	NA	4.2489853
166	NA	4.262342
167	NA	4.513185
168	NA	4.683048
169	NA	4.941084
171	NA	4.9259815
172	NA	4.5176826
174	NA	4.4288125
175	NA	4.570383
177	NA	4.462654
178	NA	4.7041383
179	NA	4.45048
180	NA	4.9083676
181	NA	4.6488557
182	NA	4.7217984
