pair_ID	entailment_judgment	relatedness_score
6	NA	4.563205
7	NA	4.607537
8	NA	4.6332765
10	NA	4.974835
11	NA	4.9628224
13	NA	4.6103864
15	NA	4.405395
16	NA	4.0867124
17	NA	4.0814104
19	NA	4.9624057
20	NA	4.904299
21	NA	4.9715505
22	NA	4.911803
23	NA	4.8887014
27	NA	4.5099206
29	NA	4.597244
31	NA	4.8491645
32	NA	4.869049
33	NA	4.912829
34	NA	4.858407
36	NA	4.505422
37	NA	4.6228905
38	NA	4.622726
39	NA	4.6643505
41	NA	4.8861938
43	NA	4.9771185
46	NA	4.3239346
48	NA	4.076567
50	NA	4.3055334
51	NA	4.2964067
52	NA	4.9680767
53	NA	4.895271
54	NA	4.713798
57	NA	4.646595
59	NA	4.683403
60	NA	4.6556697
61	NA	4.462252
63	NA	4.930351
64	NA	4.8330507
66	NA	4.8208747
67	NA	4.8923426
68	NA	4.7565193
69	NA	4.7510495
71	NA	4.7949257
74	NA	4.95698
75	NA	4.939873
76	NA	4.899252
80	NA	4.327721
86	NA	4.3607006
89	NA	4.9412866
92	NA	4.444969
95	NA	4.561108
96	NA	4.419575
101	NA	4.955784
102	NA	4.7400603
103	NA	4.5260215
104	NA	4.581054
106	NA	4.518935
108	NA	4.8301086
109	NA	4.485061
110	NA	4.828017
111	NA	4.6921096
114	NA	4.1737185
115	NA	4.1166663
118	NA	4.9227357
121	NA	4.970739
123	NA	4.561926
125	NA	4.5922036
128	NA	4.563236
132	NA	4.927871
134	NA	4.846771
135	NA	4.5647326
137	NA	4.648973
138	NA	4.575624
142	NA	4.813132
143	NA	4.769721
144	NA	4.474279
145	NA	3.9160767
147	NA	4.35826
149	NA	4.812475
151	NA	4.921033
152	NA	4.534265
153	NA	4.884255
154	NA	4.53177
155	NA	4.7358394
156	NA	4.7957683
157	NA	4.9504147
158	NA	4.972166
160	NA	4.853072
162	NA	4.735442
165	NA	4.7476764
166	NA	4.7315173
167	NA	4.8944545
168	NA	4.85826
169	NA	4.984459
171	NA	4.9807057
172	NA	4.8004646
174	NA	4.7930207
175	NA	4.8199105
177	NA	4.780336
178	NA	4.901838
179	NA	4.824216
180	NA	4.952968
181	NA	4.891514
182	NA	4.921968
187	NA	4.44488
189	NA	4.4826684
190	NA	4.5018516
191	NA	4.8794913
193	NA	4.9405327
195	NA	4.837004
196	NA	4.778709
198	NA	4.682081
199	NA	4.7812004
203	NA	4.874006
204	NA	4.5017734
206	NA	4.6373835
207	NA	4.6665206
208	NA	4.681929
209	NA	4.9053845
210	NA	4.806562
212	NA	4.835734
213	NA	4.323232
214	NA	4.306874
220	NA	4.848234
221	NA	4.9150147
222	NA	5.0
229	NA	4.9564934
230	NA	4.7209764
231	NA	4.9744325
235	NA	4.5059204
239	NA	4.5360575
242	NA	4.9156623
243	NA	4.8500905
244	NA	4.8758354
245	NA	4.9342294
246	NA	4.4788804
247	NA	4.6491313
250	NA	4.668993
251	NA	4.501291
252	NA	4.631241
255	NA	4.970916
261	NA	4.6887007
262	NA	4.909992
263	NA	4.9043255
264	NA	4.846202
267	NA	4.5439124
268	NA	4.5382338
270	NA	4.4440703
271	NA	4.6709514
274	NA	4.930326
275	NA	4.864342
278	NA	4.6352506
281	NA	4.5502067
282	NA	4.935957
