pair_ID	entailment_judgment	relatedness_score
6	NA	4.6462545
7	NA	4.6548123
8	NA	4.6988697
10	NA	4.9759674
11	NA	4.9769783
13	NA	4.551535
15	NA	4.4000325
16	NA	4.0337815
17	NA	4.027277
19	NA	4.9811864
20	NA	4.934514
21	NA	4.9798026
22	NA	4.918204
23	NA	4.911597
27	NA	4.6202493
29	NA	4.664767
31	NA	4.875822
32	NA	4.8936667
33	NA	4.930741
34	NA	4.9023023
36	NA	4.7081995
37	NA	4.7578006
38	NA	4.746652
39	NA	4.7926855
41	NA	4.9043884
43	NA	4.983814
46	NA	4.477959
48	NA	4.30727
50	NA	4.4181857
51	NA	4.424289
52	NA	4.97214
53	NA	4.924028
54	NA	4.8007765
57	NA	4.6982903
59	NA	4.7055073
60	NA	4.6810465
61	NA	4.5225487
63	NA	4.9469156
64	NA	4.845794
66	NA	4.855691
67	NA	4.8880615
68	NA	4.836255
69	NA	4.811308
71	NA	4.8356643
74	NA	4.9642735
75	NA	4.951839
76	NA	4.9252653
80	NA	4.5503902
86	NA	4.5261645
89	NA	4.9467435
92	NA	4.471603
95	NA	4.585038
96	NA	4.425093
101	NA	4.9397297
102	NA	4.840031
103	NA	4.6009364
104	NA	4.667616
106	NA	4.6325984
108	NA	4.869935
109	NA	4.6662536
110	NA	4.8863134
111	NA	4.830247
114	NA	4.439492
115	NA	4.369707
118	NA	4.928664
121	NA	4.97307
123	NA	4.637581
125	NA	4.6657033
128	NA	4.6472526
132	NA	4.9327974
134	NA	4.9074163
135	NA	4.7066545
137	NA	4.7507553
138	NA	4.7418604
142	NA	4.851547
143	NA	4.752982
144	NA	4.5742264
145	NA	3.9470334
147	NA	4.4582405
149	NA	4.830291
151	NA	4.9146914
152	NA	4.49089
153	NA	4.8831387
154	NA	4.5106845
155	NA	4.7455807
156	NA	4.7711806
157	NA	4.9442244
158	NA	4.97561
160	NA	4.8978806
162	NA	4.8341575
165	NA	4.8157973
166	NA	4.821366
167	NA	4.9297986
168	NA	4.876286
169	NA	4.9868994
171	NA	4.983319
172	NA	4.8700523
174	NA	4.855584
175	NA	4.8716884
177	NA	4.854229
178	NA	4.9526176
179	NA	4.8734627
180	NA	4.973282
181	NA	4.9151053
182	NA	4.9198685
187	NA	4.5299478
189	NA	4.555412
190	NA	4.577044
191	NA	4.900266
193	NA	4.9502625
195	NA	4.8573747
196	NA	4.8201714
198	NA	4.7671776
199	NA	4.82228
203	NA	4.895126
204	NA	4.6023436
206	NA	4.6747622
207	NA	4.7040224
208	NA	4.710212
209	NA	4.9160943
210	NA	4.8389883
212	NA	4.8803015
213	NA	4.4994397
214	NA	4.3563347
220	NA	4.8858542
221	NA	4.9168944
222	NA	5.0
229	NA	4.9566064
230	NA	4.75581
231	NA	4.9765415
235	NA	4.6993356
239	NA	4.7111464
242	NA	4.9477606
243	NA	4.8909483
244	NA	4.898979
245	NA	4.9334044
246	NA	4.58585
247	NA	4.7040024
250	NA	4.7281647
251	NA	4.633572
252	NA	4.6930885
255	NA	4.975379
261	NA	4.769118
262	NA	4.9152613
263	NA	4.8892922
264	NA	4.895736
267	NA	4.6248446
268	NA	4.5935345
270	NA	4.5471454
271	NA	4.748359
274	NA	4.954362
275	NA	4.8575864
278	NA	4.7089396
281	NA	4.624438
282	NA	4.949391
284	NA	4.667934
288	NA	4.647884
290	NA	4.677267
292	NA	4.832529
294	NA	4.93861
295	NA	4.6965466
297	NA	4.6832623
298	NA	4.6822042
299	NA	4.700335
300	NA	4.926918
306	NA	4.6596956
307	NA	4.683605
308	NA	4.596113
314	NA	4.9817715
316	NA	4.726052
318	NA	4.7670927
319	NA	4.729133
320	NA	4.725277
321	NA	4.742039
322	NA	4.989715
324	NA	4.834997
325	NA	4.6998897
326	NA	4.7179556
328	NA	4.61516
330	NA	4.6000433
334	NA	4.9770703
336	NA	4.736732
337	NA	4.58177
343	NA	4.857398
345	NA	4.699626
348	NA	4.78676
349	NA	4.7925277
350	NA	4.8268747
352	NA	4.923301
353	NA	4.9644885
355	NA	4.7273912
356	NA	4.5476727
357	NA	4.7787485
359	NA	4.583075
364	NA	4.929021
365	NA	4.964349
368	NA	4.840561
369	NA	4.867594
371	NA	4.972936
376	NA	4.772426
383	NA	4.8859625
385	NA	4.9412804
386	NA	4.818232
388	NA	4.859216
389	NA	4.838606
399	NA	4.6808977
400	NA	4.76271
401	NA	4.74651
405	NA	4.8510485
406	NA	4.267058
407	NA	4.3095894
408	NA	4.4240375
411	NA	4.9444675
412	NA	4.8063335
414	NA	4.917366
416	NA	4.7301893
418	NA	4.7990813
419	NA	4.863374
420	NA	4.806181
421	NA	4.8104525
424	NA	4.9103036
425	NA	4.823571
426	NA	4.959261
429	NA	4.826656
430	NA	4.767436
431	NA	4.8284235
432	NA	4.79154
433	NA	4.8465037
437	NA	4.470354
443	NA	4.8191853
444	NA	4.8952875
445	NA	4.6829906
448	NA	4.703426
452	NA	4.652149
453	NA	4.8822713
455	NA	4.700522
456	NA	4.7972846
458	NA	4.677321
459	NA	4.676619
460	NA	4.7295547
463	NA	4.864031
464	NA	4.9379563
466	NA	4.921333
467	NA	4.717624
468	NA	4.6981754
469	NA	4.951941
471	NA	4.8024817
472	NA	4.747866
474	NA	4.846876
478	NA	4.5462427
479	NA	4.5573926
480	NA	4.6505284
481	NA	4.6098523
482	NA	4.965343
483	NA	4.7372913
487	NA	4.8414383
488	NA	4.7709064
490	NA	4.836306
492	NA	4.939218
493	NA	4.904216
495	NA	4.854711
498	NA	4.7651997
501	NA	4.745361
502	NA	4.9198923
503	NA	4.912029
504	NA	4.8295407
509	NA	4.641474
510	NA	4.711302
511	NA	4.5477066
512	NA	4.598055
517	NA	4.7889953
518	NA	4.984235
519	NA	4.981396
521	NA	4.633025
523	NA	4.535752
525	NA	4.489561
532	NA	4.9506655
533	NA	4.885262
534	NA	4.7074423
536	NA	4.6099215
537	NA	4.8209414
539	NA	4.7174196
540	NA	4.7346125
543	NA	4.8737235
544	NA	4.957124
546	NA	4.9611936
547	NA	4.721759
549	NA	4.688299
553	NA	4.775948
554	NA	4.964605
558	NA	4.9694724
559	NA	4.89423
562	NA	4.7317123
563	NA	4.7134004
566	NA	4.7188234
567	NA	4.959495
569	NA	4.8775887
571	NA	4.9167747
572	NA	4.9402947
