pair_ID	entailment_judgment	relatedness_score
6	NA	3.4786804
7	NA	3.6580672
8	NA	3.5301428
10	NA	4.383172
11	NA	4.371213
13	NA	4.269788
15	NA	2.8978112
16	NA	2.5545087
17	NA	2.4322405
19	NA	4.3520412
20	NA	4.3520412
21	NA	4.5
22	NA	4.3157873
23	NA	4.3336797
27	NA	2.980608
29	NA	3.2025445
31	NA	4.360312
32	NA	4.371798
33	NA	4.2791157
34	NA	3.479768
36	NA	2.8251793
37	NA	3.8257227
38	NA	4.01308
39	NA	3.7816832
41	NA	4.098416
43	NA	4.5
46	NA	3.484545
48	NA	2.4935503
50	NA	3.3666577
51	NA	3.3666577
52	NA	4.280654
53	NA	4.151025
54	NA	4.377998
57	NA	2.8753555
59	NA	3.2182698
60	NA	2.9382215
61	NA	2.662158
63	NA	4.2071285
64	NA	4.40571
66	NA	4.204976
67	NA	4.3714833
68	NA	4.0710554
69	NA	4.3438687
71	NA	4.354537
74	NA	4.23191
75	NA	4.4467416
76	NA	4.3521194
80	NA	2.1230063
86	NA	2.7093472
89	NA	4.251185
92	NA	2.8833952
95	NA	2.81446
96	NA	2.7472854
101	NA	4.3903675
102	NA	3.586199
103	NA	3.360418
104	NA	3.374774
106	NA	3.418223
108	NA	4.1521935
109	NA	3.2031794
110	NA	4.2293444
111	NA	4.305967
114	NA	2.5389462
115	NA	1.9573104
118	NA	4.1841745
121	NA	4.363191
123	NA	3.031839
125	NA	2.9813008
128	NA	3.1364853
132	NA	4.5
134	NA	3.4944334
135	NA	3.0163155
137	NA	2.8208792
138	NA	2.2913525
142	NA	4.435223
143	NA	4.184901
144	NA	2.522068
145	NA	2.1431913
147	NA	2.1879752
149	NA	4.3074665
151	NA	4.1692395
152	NA	4.398046
153	NA	4.1692395
154	NA	4.398046
155	NA	4.3074665
156	NA	4.328165
157	NA	4.5
158	NA	4.5
160	NA	3.6747699
162	NA	3.4832194
165	NA	3.8037941
166	NA	3.801769
167	NA	4.1418724
168	NA	3.9236026
169	NA	4.3538537
171	NA	4.5
172	NA	3.9608607
174	NA	3.777079
175	NA	3.9370632
177	NA	3.777079
178	NA	4.1582
179	NA	3.677593
180	NA	4.5
181	NA	4.181667
182	NA	4.311635
187	NA	3.0264115
189	NA	3.1132448
190	NA	3.1132448
191	NA	4.124805
193	NA	4.3066874
195	NA	4.038685
196	NA	4.2057962
198	NA	3.5198517
199	NA	3.9856856
203	NA	4.246283
204	NA	3.5657146
206	NA	3.730257
207	NA	3.8471367
208	NA	3.8471367
209	NA	4.0657005
210	NA	4.048124
212	NA	3.6057076
213	NA	2.0378783
214	NA	2.7452362
220	NA	3.7578552
221	NA	4.5
222	NA	4.5
229	NA	4.2584896
230	NA	4.1184554
231	NA	4.5
235	NA	2.3057783
239	NA	2.3057783
242	NA	4.1342134
243	NA	4.3149724
244	NA	4.3581123
245	NA	4.5
246	NA	3.9199233
247	NA	4.156187
250	NA	4.086627
251	NA	3.8365355
252	NA	4.0652456
255	NA	4.348937
261	NA	2.7844372
262	NA	4.1467595
263	NA	4.178797
264	NA	4.2849126
267	NA	3.435352
268	NA	3.3564417
270	NA	3.1303072
271	NA	3.5745878
274	NA	4.283357
275	NA	3.777611
278	NA	3.290735
281	NA	2.8099926
282	NA	4.2136617
284	NA	4.0131006
288	NA	3.2765977
290	NA	3.3367407
292	NA	3.614149
294	NA	4.0733347
295	NA	3.244826
297	NA	2.8888497
298	NA	3.4711974
299	NA	3.2407134
300	NA	4.28177
306	NA	2.9919758
307	NA	2.915978
308	NA	3.093775
314	NA	4.5
316	NA	2.5837247
318	NA	2.8529296
319	NA	2.5282881
320	NA	2.4383616
321	NA	2.5281203
322	NA	4.391847
324	NA	3.3829975
