pair_ID	entailment_judgment	relatedness_score
6	NEUTRAL	2.92372755415
7	NEUTRAL	3.27783982364
8	NEUTRAL	2.73592758971
10	ENTAILMENT	4.56668656919
11	NEUTRAL	4.35859737179
13	CONTRADICTION	3.55153543679
15	NEUTRAL	2.13071678492
16	NEUTRAL	2.35691116802
17	NEUTRAL	2.17564497127
19	ENTAILMENT	4.59867525027
20	CONTRADICTION	3.76457721662
21	ENTAILMENT	4.45082388246
22	ENTAILMENT	4.73480535287
23	ENTAILMENT	4.5821449889
27	NEUTRAL	2.41718267922
29	NEUTRAL	2.78042200055
31	CONTRADICTION	3.83462363713
32	ENTAILMENT	4.52299871957
33	NEUTRAL	4.20493791151
34	NEUTRAL	3.66432575073
36	NEUTRAL	2.09835368112
37	NEUTRAL	3.23162493943
38	NEUTRAL	3.15774272181
39	NEUTRAL	3.1734334598
41	NEUTRAL	4.14688361851
43	ENTAILMENT	4.6523538499
46	NEUTRAL	2.46849406269
48	NEUTRAL	2.07582237584
50	NEUTRAL	2.03353732891
51	NEUTRAL	2.12392499694
52	ENTAILMENT	4.74612614245
53	NEUTRAL	4.14889756807
54	ENTAILMENT	4.26715336852
57	NEUTRAL	3.43205154339
59	NEUTRAL	3.8535485186
60	NEUTRAL	3.72603516338
61	NEUTRAL	3.69493187037
63	ENTAILMENT	4.48581748625
64	CONTRADICTION	3.70421846148
66	NEUTRAL	3.83167735065
67	NEUTRAL	3.97687729737
68	NEUTRAL	3.5176111614
69	NEUTRAL	4.30732183495
71	NEUTRAL	3.45177846744
74	NEUTRAL	3.98981308248
75	NEUTRAL	4.06478264
76	ENTAILMENT	4.66862771082
80	NEUTRAL	1.94554141762
86	NEUTRAL	2.69604870591
89	ENTAILMENT	4.52397658054
92	NEUTRAL	2.97897186549
95	NEUTRAL	2.92469033296
96	NEUTRAL	2.58010540082
101	NEUTRAL	4.33208190485
102	NEUTRAL	3.63879943695
103	NEUTRAL	3.45846466499
104	NEUTRAL	3.51063868139
106	NEUTRAL	3.34174112262
108	NEUTRAL	3.92633991135
109	NEUTRAL	2.81769325962
110	NEUTRAL	3.74311500572
111	NEUTRAL	3.53191372925
114	NEUTRAL	2.67629305903
115	NEUTRAL	2.20229715208
118	NEUTRAL	4.04689873258
121	ENTAILMENT	4.38541383187
123	NEUTRAL	3.07796690007
125	NEUTRAL	2.92351242037
128	NEUTRAL	3.15849600153
132	CONTRADICTION	3.7313809555
134	ENTAILMENT	4.19940114504
135	NEUTRAL	2.49851739665
137	NEUTRAL	2.44075334626
138	NEUTRAL	2.0496273132
142	ENTAILMENT	4.5792262765
143	NEUTRAL	3.83486019043
144	NEUTRAL	2.41590662541
145	NEUTRAL	1.82909269877
147	NEUTRAL	2.60888387526
149	NEUTRAL	3.79015514317
151	ENTAILMENT	4.48615567291
152	CONTRADICTION	3.64900022197
153	NEUTRAL	3.7142648586
154	CONTRADICTION	3.51324235442
155	NEUTRAL	3.74463913859
156	CONTRADICTION	3.61858511573
157	ENTAILMENT	4.5344167422
158	ENTAILMENT	4.36690722883
160	ENTAILMENT	4.35754273888
162	NEUTRAL	3.16714199791
165	NEUTRAL	3.63627780314
166	NEUTRAL	4.03376182829
167	ENTAILMENT	4.14221133812
168	NEUTRAL	3.8688050835
169	ENTAILMENT	4.57363955678
171	ENTAILMENT	4.64758789422
172	ENTAILMENT	4.10698349416
174	ENTAILMENT	4.10410547109
175	ENTAILMENT	4.37850350411
177	ENTAILMENT	4.08426183269
178	NEUTRAL	3.91122330224
179	NEUTRAL	3.64136470005
180	NEUTRAL	4.39418540447
181	NEUTRAL	4.10941104526
182	NEUTRAL	3.76635245333
187	NEUTRAL	2.95588785538
189	NEUTRAL	3.00323135523
190	NEUTRAL	3.03047312687
191	NEUTRAL	3.89373389051
193	ENTAILMENT	4.46667940682
195	NEUTRAL	3.99854686011
196	NEUTRAL	3.73070747995
198	NEUTRAL	3.00645271744
199	NEUTRAL	3.82212509228
203	ENTAILMENT	4.26902996743
204	ENTAILMENT	3.82497943564
206	ENTAILMENT	4.30549364733
207	NEUTRAL	3.30843699799
208	ENTAILMENT	4.3259166725
209	NEUTRAL	3.79563891984
210	CONTRADICTION	3.67818766569
212	NEUTRAL	3.77501635489
213	NEUTRAL	2.60045244376
214	NEUTRAL	2.75335349817
220	ENTAILMENT	4.20101799026
221	ENTAILMENT	4.86782178948
222	ENTAILMENT	4.89140424263
229	ENTAILMENT	4.57837125271
230	CONTRADICTION	3.64263012724
231	ENTAILMENT	4.63690695903
235	NEUTRAL	2.84909405826
239	NEUTRAL	3.56797883086
242	NEUTRAL	4.07820308849
243	NEUTRAL	3.87596693098
244	CONTRADICTION	3.71976980332
245	ENTAILMENT	4.57232546188
246	NEUTRAL	3.83315940089
247	NEUTRAL	3.23390730354
250	NEUTRAL	3.88596748407
251	NEUTRAL	3.93179411083
252	NEUTRAL	4.15469905192
255	ENTAILMENT	4.41397451687
261	NEUTRAL	2.03531743856
262	ENTAILMENT	4.22946287273
263	ENTAILMENT	4.61991617454
264	ENTAILMENT	4.49246724238
267	NEUTRAL	2.78722287183
268	NEUTRAL	2.81816198395
270	NEUTRAL	2.80142616699
271	NEUTRAL	3.03206079283
274	ENTAILMENT	4.89885254471
275	NEUTRAL	3.66606386166
278	NEUTRAL	3.54176784481
281	NEUTRAL	3.30535174865
282	ENTAILMENT	4.59022972403
284	NEUTRAL	3.97752191461
288	NEUTRAL	3.25339737596
290	NEUTRAL	3.22230963826
292	NEUTRAL	3.38533826647
294	NEUTRAL	3.88295466256
295	NEUTRAL	2.75455240927
297	NEUTRAL	2.29463587517
298	NEUTRAL	1.94218554682
299	NEUTRAL	2.88295409964
300	NEUTRAL	4.00792748979
306	NEUTRAL	2.91537623572
307	NEUTRAL	3.52116199102
308	NEUTRAL	2.80157374598
314	CONTRADICTION	3.8053454059
316	NEUTRAL	2.17349480621
